stem,bucket,orig_w,orig_h,clip_left_px,clip_top_px,clip_right_px,clip_bottom_px,max_clip_px,clip_frac,note,error
painting_humanart_10000000002487,704x1472,300,635,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002499,704x1472,300,606,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002506,704x1472,300,631,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002510,704x1472,300,611,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002512,704x1472,300,635,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002524,704x1472,300,652,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002529,704x1472,300,650,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002530,704x1472,300,578,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002532,704x1472,300,641,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002535,704x1472,300,650,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002542,704x1472,206,450,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002543,704x1472,300,664,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002544,704x1472,300,614,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002559,704x1472,300,638,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002564,704x1472,300,636,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002569,704x1472,300,655,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002575,704x1472,300,653,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002579,704x1472,300,745,0.0,0.0,0.0,4.5,4.5,0.0064,,
painting_humanart_10000000002581,704x1472,300,586,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002590,704x1472,300,643,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002595,704x1472,300,597,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002601,704x1472,300,663,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002603,704x1472,300,618,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002610,704x1472,126,256,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002611,704x1472,300,592,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002622,704x1472,300,626,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002632,704x1472,300,682,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002633,704x1472,300,621,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002653,704x1472,300,609,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002660,704x1472,300,621,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002664,704x1472,300,626,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002670,704x1472,300,641,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002676,704x1472,300,648,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002682,704x1472,300,617,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002688,704x1472,300,641,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002689,704x1472,122,256,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002691,704x1472,300,611,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002694,704x1472,300,646,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002704,704x1472,300,636,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002707,704x1472,300,628,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002715,704x1472,300,615,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002716,704x1472,300,627,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002726,704x1472,300,647,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002729,704x1472,300,607,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002730,704x1472,300,702,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002738,704x1472,300,615,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002742,704x1472,300,622,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002747,704x1472,300,583,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002768,704x1472,300,580,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002777,704x1472,300,615,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002788,704x1472,300,609,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002794,704x1472,300,595,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002796,704x1472,300,627,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002804,704x1472,300,672,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002818,704x1472,300,619,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002825,704x1472,300,625,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002827,704x1472,300,594,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002829,704x1472,300,650,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002837,704x1472,300,638,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002843,704x1472,300,620,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002845,704x1472,300,615,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002846,704x1472,300,663,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002850,704x1472,300,644,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002854,704x1472,300,645,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002860,704x1472,300,641,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002861,704x1472,300,700,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002864,704x1472,300,670,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002873,704x1472,300,683,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002875,704x1472,300,647,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002885,704x1472,300,705,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002886,704x1472,300,631,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002908,704x1472,300,641,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002910,704x1472,300,664,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002922,704x1472,300,1331,0.0,0.0,0.0,143.5,143.5,0.2039,,
painting_humanart_10000000002923,704x1472,300,667,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002929,704x1472,300,659,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002938,704x1472,300,611,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002954,704x1472,300,632,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002957,704x1472,300,632,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002964,704x1472,300,630,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002965,704x1472,300,618,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002973,704x1472,300,601,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002985,704x1472,300,602,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002987,704x1472,300,662,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000002988,704x1472,300,607,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003000,704x1472,300,681,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003002,704x1472,300,602,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003015,704x1472,300,603,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003026,704x1472,300,613,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003032,704x1472,300,640,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003033,704x1472,300,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003053,704x1472,300,594,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003056,704x1472,300,663,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003057,704x1472,300,636,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003059,704x1472,116,256,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003084,704x1472,300,611,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003106,704x1472,261,504,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003107,704x1472,300,683,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003112,704x1472,300,619,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003116,704x1472,300,639,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003130,704x1472,125,256,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003146,704x1472,300,604,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003154,704x1472,300,665,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003159,704x1472,300,684,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003161,704x1472,300,662,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003176,704x1472,300,635,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003205,704x1472,300,628,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003207,704x1472,300,628,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003213,704x1472,300,656,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003222,704x1472,300,614,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003237,704x1472,300,599,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003255,704x1472,300,608,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003302,704x1472,300,645,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003303,704x1472,300,626,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003305,704x1472,300,672,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003311,704x1472,300,588,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003321,704x1472,300,628,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003326,704x1472,300,632,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003334,704x1472,300,633,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003344,704x1472,300,645,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003360,704x1472,300,636,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003382,704x1472,300,645,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003399,704x1472,300,643,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003413,704x1472,300,644,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003422,704x1472,300,601,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003429,704x1472,166,1024,0.0,141.5,0.0,1075.3,1075.3,1.5274,,
painting_humanart_10000000003442,704x1472,300,626,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003456,704x1472,300,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003466,704x1472,131,256,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003470,704x1472,300,631,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003495,704x1472,300,647,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003499,704x1472,124,256,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003527,704x1472,300,645,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003532,704x1472,300,667,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003539,704x1472,300,700,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003542,704x1472,300,599,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003546,704x1472,300,615,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003555,704x1472,300,616,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003557,704x1472,300,632,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003558,704x1472,300,640,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003562,704x1472,300,677,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003570,704x1472,300,613,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003575,704x1472,300,635,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003576,704x1472,121,256,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003594,704x1472,300,623,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003600,704x1472,300,633,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003610,704x1472,300,652,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003616,704x1472,300,1166,0.0,0.0,0.0,341.2,341.2,0.4847,,
painting_humanart_10000000003622,704x1472,300,585,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003636,704x1472,300,633,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003639,704x1472,300,617,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003642,704x1472,300,636,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003643,704x1472,300,645,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003645,704x1472,300,616,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003650,704x1472,300,640,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003654,704x1472,300,591,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003658,704x1472,300,647,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003661,704x1472,300,629,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003664,704x1472,300,654,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003668,704x1472,300,594,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003669,704x1472,300,626,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003676,704x1472,125,256,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003680,704x1472,300,604,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003687,704x1472,300,659,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003694,704x1472,127,256,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003724,704x1472,300,626,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003734,704x1472,300,651,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003736,704x1472,300,647,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003743,704x1472,300,635,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003754,704x1472,300,621,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003759,704x1472,300,623,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003762,704x1472,300,651,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003764,704x1472,300,677,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003765,704x1472,300,670,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003767,704x1472,300,646,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003786,704x1472,118,256,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003790,704x1472,300,621,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003799,704x1472,300,686,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003806,704x1472,300,635,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003819,704x1472,300,643,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003823,704x1472,300,646,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003829,704x1472,300,606,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003832,704x1472,300,606,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003835,704x1472,300,651,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003846,704x1472,300,646,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003856,704x1472,300,769,0.0,0.0,0.0,61.0,61.0,0.0866,,
painting_humanart_10000000003860,704x1472,207,450,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003872,704x1472,300,586,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003881,704x1472,300,635,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003884,704x1472,300,664,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003889,704x1472,300,623,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003894,704x1472,241,504,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003897,704x1472,300,651,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003901,704x1472,300,629,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003912,704x1472,300,605,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003917,704x1472,300,607,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003925,704x1472,197,768,0.0,67.8,0.0,361.4,361.4,0.5133,,
painting_humanart_10000000003938,704x1472,300,598,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003941,704x1472,300,631,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003946,704x1472,300,599,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003947,704x1472,300,617,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003948,704x1472,300,642,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003951,704x1472,300,619,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003975,704x1472,300,1208,0.0,31.0,0.0,308.7,308.7,0.4384,,
painting_humanart_10000000003986,704x1472,300,588,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000003999,704x1472,291,1500,0.0,0.0,0.0,694.2,694.2,0.9861,,
painting_humanart_10000000004017,704x1472,300,639,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000004157,704x1472,300,649,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000004222,704x1472,300,636,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000004238,704x1472,145,800,0.0,0.0,0.0,735.2,735.2,1.0443,,
painting_humanart_10000000004282,704x1472,300,1535,0.0,0.0,0.0,642.7,642.7,0.913,,
painting_humanart_10000000004302,704x1472,159,800,0.0,0.0,0.0,481.7,481.7,0.6842,,
painting_humanart_10000000004410,704x1472,278,640,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000004523,704x1472,300,1469,0.0,29.6,0.0,568.2,568.2,0.8071,,
painting_humanart_10000000004530,704x1472,195,1000,0.0,0.0,0.0,509.7,509.7,0.724,,
painting_humanart_10000000004531,704x1472,300,1278,0.0,0.0,0.0,416.7,416.7,0.592,,
painting_humanart_10000000004536,704x1472,300,1880,0.0,0.0,0.0,911.2,911.2,1.2944,,
painting_humanart_10000000004571,704x1472,87,450,0.0,0.0,0.0,826.4,826.4,1.1739,,
painting_humanart_10000000004602,704x1472,300,621,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000004649,704x1472,231,1024,0.0,0.0,0.0,291.4,291.4,0.414,,
painting_humanart_10000000004655,704x1472,156,768,0.0,0.0,0.0,780.2,780.2,1.1083,,
painting_humanart_10000000004678,704x1472,300,621,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000004710,704x1472,300,1406,0.0,0.0,0.0,48.5,48.5,0.0689,,
painting_humanart_10000000004714,704x1472,300,628,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000004758,704x1472,300,632,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000004849,704x1472,300,622,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000004861,704x1472,300,1480,0.0,0.0,0.0,520.0,520.0,0.7386,,
painting_humanart_10000000004871,704x1472,294,1500,0.0,241.1,0.0,0.0,241.1,0.3424,,
painting_humanart_10000000004894,704x1472,300,1460,0.0,646.1,0.0,702.6,702.6,0.998,,
painting_humanart_10000000004924,704x1472,300,1135,0.0,0.0,0.0,239.8,239.8,0.3406,,
painting_humanart_10000000004950,704x1472,256,1500,0.0,0.0,0.0,301.2,301.2,0.4279,,
painting_humanart_10000000004962,1472x704,662,300,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000004974,704x1472,300,1530,0.0,49.9,0.0,552.5,552.5,0.7848,,
painting_humanart_10000000004986,704x1472,300,1589,0.0,158.8,0.0,737.0,737.0,1.0468,,
painting_humanart_10000000005000,704x1472,300,604,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000005108,704x1472,300,1361,0.0,0.0,0.0,607.4,607.4,0.8627,,
painting_humanart_10000000005112,704x1472,300,670,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000005120,704x1472,223,450,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000005135,704x1472,278,1500,0.0,0.0,0.0,482.4,482.4,0.6852,,
painting_humanart_10000000005150,704x1472,265,1500,0.0,0.0,0.0,927.5,927.5,1.3175,,
painting_humanart_10000000005161,704x1472,272,1500,0.0,40.3,0.0,560.9,560.9,0.7967,,
painting_humanart_10000000005174,704x1472,284,1500,0.0,0.0,0.0,625.1,625.1,0.8879,,
painting_humanart_10000000005228,704x1472,300,1257,0.0,0.0,0.0,440.7,440.7,0.626,,
painting_humanart_10000000005230,704x1472,300,1529,0.0,0.0,0.0,750.6,750.6,1.0662,,
painting_humanart_10000000005252,704x1472,87,450,0.0,0.0,0.0,713.1,713.1,1.013,,
painting_humanart_10000000005378,704x1472,265,1500,0.0,716.7,0.0,962.0,962.0,1.3665,,
painting_humanart_10000000005385,704x1472,300,1559,0.0,0.0,0.0,734.4,734.4,1.0432,,
painting_humanart_10000000005412,704x1472,300,656,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000005433,704x1472,88,450,0.0,0.0,0.0,624.0,624.0,0.8864,,
painting_humanart_10000000005486,704x1472,300,1494,0.0,0.0,0.0,721.2,721.2,1.0245,,
painting_humanart_10000000005494,704x1472,300,1459,0.0,0.0,0.0,619.1,619.1,0.8794,,
painting_humanart_10000000005698,704x1472,273,1500,0.0,0.0,0.0,734.0,734.0,1.0426,,
painting_humanart_10000000005760,704x1472,280,1500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000005808,704x1472,297,1500,0.0,53.6,0.0,707.3,707.3,1.0047,,
painting_humanart_10000000005829,704x1472,300,1380,0.0,364.4,0.0,425.8,425.8,0.6048,,
painting_humanart_10000000005853,704x1472,300,1494,0.0,0.0,0.0,662.6,662.6,0.9412,,
painting_humanart_10000000005860,704x1472,286,1500,0.0,0.0,0.0,810.0,810.0,1.1506,,
painting_humanart_10000000005943,704x1472,146,750,0.0,261.9,0.0,744.5,744.5,1.0576,,
painting_humanart_10000000005945,704x1472,278,1500,0.0,0.0,0.0,938.2,938.2,1.3326,,
painting_humanart_10000000005950,704x1472,300,1515,0.0,0.0,0.0,746.5,746.5,1.0604,,
painting_humanart_10000000005972,704x1472,162,1024,0.0,0.0,0.0,1089.2,1089.2,1.5471,,
painting_humanart_10000000005973,704x1472,128,750,0.0,0.0,0.0,958.5,958.5,1.3615,,
painting_humanart_10000000006046,704x1472,300,1490,0.0,0.0,0.0,71.5,71.5,0.1016,,
painting_humanart_10000000006072,704x1472,280,1500,0.0,839.7,0.0,310.7,839.7,1.1928,,
painting_humanart_10000000006088,704x1472,136,750,0.0,24.8,0.0,594.5,594.5,0.8445,,
painting_humanart_10000000006117,704x1472,276,1500,0.0,0.0,0.0,376.2,376.2,0.5343,,
painting_humanart_10000000006133,704x1472,278,1500,0.0,0.0,0.0,682.4,682.4,0.9693,,
painting_humanart_10000000006216,704x1472,300,1447,0.0,0.0,0.0,382.0,382.0,0.5426,,
painting_humanart_10000000006220,704x1472,300,1442,0.0,679.1,0.0,571.0,679.1,0.9646,,
painting_humanart_10000000006251,704x1472,179,1000,0.0,994.0,0.0,613.5,994.0,1.412,,
painting_humanart_10000000006261,704x1472,275,1500,0.0,208.6,0.0,879.4,879.4,1.2491,,
painting_humanart_10000000006263,704x1472,300,1634,0.0,0.0,0.0,895.2,895.2,1.2715,,
painting_humanart_10000000006324,704x1472,82,450,0.0,0.0,0.0,535.3,535.3,0.7604,,
painting_humanart_10000000006351,704x1472,278,1500,0.0,0.0,0.0,717.9,717.9,1.0197,,
painting_humanart_10000000006439,704x1472,143,800,0.0,0.0,0.0,888.8,888.8,1.2626,,
painting_humanart_10000000006448,704x1472,300,1541,0.0,1.9,0.0,593.5,593.5,0.843,,
painting_humanart_10000000006453,704x1472,278,1500,0.0,0.0,0.0,700.1,700.1,0.9945,,
painting_humanart_10000000006456,704x1472,300,1347,0.0,111.8,0.0,497.7,497.7,0.7069,,
painting_humanart_10000000006478,704x1472,300,963,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000006497,704x1472,83,450,0.0,0.0,0.0,664.0,664.0,0.9431,,
painting_humanart_10000000006522,704x1472,178,1000,0.0,0.0,0.0,795.1,795.1,1.1295,,
painting_humanart_10000000006526,704x1472,300,1524,0.0,376.2,0.0,632.3,632.3,0.8981,,
painting_humanart_1000000000653,704x1472,518,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000006556,704x1472,81,450,0.0,45.7,0.0,802.9,802.9,1.1405,,
painting_humanart_10000000006562,704x1472,300,644,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000006566,704x1472,300,672,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_10000000006568,704x1472,300,645,0.0,0.0,0.0,0.0,0.0,0.0,,
