scheme,filename,source_width,source_height,source_aspect_ratio,bucket,bucket_width,bucket_height,bucket_aspect_ratio,scale,resized_width,resized_height,crop_width_px,crop_height_px,crop_area_fraction,retained_area_fraction
balanced_13,sculpture_humanart_14000000000984.jpg,1664,2500,0.6656,832x1216,832,1216,0.6842105263157895,0.5,832.0,1250.0,0.0,34.0,0.0272,0.9728
balanced_13,sculpture_humanart_14000000000985.jpg,1350,1800,0.75,896x1152,896,1152,0.7777777777777778,0.6637037037037037,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000000991.jpg,4112,3088,1.3316062176165804,1152x896,1152,896,1.2857142857142858,0.29015544041450775,1193.1191709844559,895.9999999999999,41.11917098445588,0.0,0.03446359088382415,0.9655364091161759
balanced_13,sculpture_humanart_14000000000997.jpg,6000,4000,1.5,1216x832,1216,832,1.4615384615384615,0.208,1248.0,832.0,32.0,0.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000000999.jpg,2048,1368,1.4970760233918128,1216x832,1216,832,1.4615384615384615,0.6081871345029239,1245.5672514619882,832.0,29.567251461988235,0.0,0.02373798076923066,0.9762620192307694
balanced_13,sculpture_humanart_14000000001003.jpg,1125,1500,0.75,896x1152,896,1152,0.7777777777777778,0.7964444444444444,896.0,1194.6666666666665,0.0,42.666666666666515,0.03571428571428564,0.9642857142857143
balanced_13,sculpture_humanart_14000000001005.jpg,5383,3589,1.4998606854276957,1216x832,1216,832,1.4615384615384615,0.23181944831429369,1247.884090275843,832.0,31.884090275842937,0.0,0.025550522299547018,0.974449477700453
balanced_13,sculpture_humanart_14000000001006.jpg,4000,6000,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.208,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001010.jpg,2447,2448,0.9995915032679739,1024x1024,1024,1024,1.0,0.4184715978749489,1024.0,1024.418471597875,0.0,0.4184715978749409,0.000408496732026136,0.9995915032679739
balanced_13,sculpture_humanart_14000000001013.jpg,1012,1400,0.7228571428571429,832x1216,832,1216,0.6842105263157895,0.8685714285714285,878.9942857142856,1216.0,46.99428571428564,0.0,0.053463698772623185,0.9465363012273769
balanced_13,sculpture_humanart_14000000001017.jpg,4000,3000,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.2986666666666667,1194.6666666666667,896.0000000000001,42.66666666666674,1.1368683772161603e-13,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001018.jpg,2448,3264,0.75,896x1152,896,1152,0.7777777777777778,0.3660130718954248,895.9999999999999,1194.6666666666665,0.0,42.666666666666515,0.035714285714285435,0.9642857142857145
balanced_13,sculpture_humanart_14000000001023.jpg,3864,5152,0.75,896x1152,896,1152,0.7777777777777778,0.2318840579710145,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001027.jpg,4032,3024,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.2962962962962963,1194.6666666666665,896.0,42.666666666666515,0.0,0.03571428571428564,0.9642857142857143
balanced_13,sculpture_humanart_14000000001031.jpg,1350,1800,0.75,896x1152,896,1152,0.7777777777777778,0.6637037037037037,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001032.jpg,2601,3859,0.6740088105726872,832x1216,832,1216,0.6842105263157895,0.31987697039600155,832.0,1234.4052287581699,0.0,18.40522875816987,0.014910199932226255,0.9850898000677737
balanced_13,sculpture_humanart_14000000001034.jpg,600,450,1.3333333333333333,1152x896,1152,896,1.2857142857142858,1.991111111111111,1194.6666666666667,896.0,42.66666666666674,0.0,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001035.jpg,1412,2284,0.6182136602451839,768x1280,768,1280,0.6,0.5604203152364273,791.3134851138353,1280.0,23.313485113835327,0.0,0.029461756373937588,0.9705382436260624
balanced_13,sculpture_humanart_14000000001036.jpg,3264,4928,0.6623376623376623,832x1216,832,1216,0.6842105263157895,0.2549019607843137,832.0,1256.156862745098,0.0,40.1568627450979,0.03196803196803186,0.9680319680319681
balanced_13,sculpture_humanart_14000000001038.jpg,3024,4032,0.75,896x1152,896,1152,0.7777777777777778,0.2962962962962963,896.0,1194.6666666666665,0.0,42.666666666666515,0.03571428571428564,0.9642857142857143
balanced_13,sculpture_humanart_14000000001039.jpg,2083,1898,1.0974710221285564,1024x1024,1024,1024,1.0,0.5395152792413066,1123.8103266596418,1023.9999999999999,99.81032665964176,0.0,0.08881421027364363,0.9111857897263563
balanced_13,sculpture_humanart_14000000001040.jpg,3456,4608,0.75,896x1152,896,1152,0.7777777777777778,0.25925925925925924,896.0,1194.6666666666665,0.0,42.666666666666515,0.03571428571428564,0.9642857142857143
balanced_13,sculpture_humanart_14000000001044.jpg,3888,2592,1.5,1216x832,1216,832,1.4615384615384615,0.32098765432098764,1248.0,832.0,32.0,0.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001045.jpg,1200,1600,0.75,896x1152,896,1152,0.7777777777777778,0.7466666666666667,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001047.jpg,2054,3081,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.4050632911392405,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001048.jpg,720,960,0.75,896x1152,896,1152,0.7777777777777778,1.2444444444444445,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001049.jpg,1352,3088,0.4378238341968912,640x1536,640,1536,0.4166666666666667,0.49740932642487046,672.4974093264249,1536.0,32.49740932642487,0.0,0.048323471400394426,0.9516765285996056
balanced_13,sculpture_humanart_14000000001055.jpg,1438,1246,1.1540930979133226,1152x896,1152,896,1.2857142857142858,0.8011126564673157,1152.0,998.1863699582753,0.0,102.18636995827535,0.10237203495630451,0.8976279650436955
balanced_13,sculpture_humanart_14000000001062.jpg,4000,6000,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.208,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001067.jpg,1536,2048,0.75,896x1152,896,1152,0.7777777777777778,0.5833333333333334,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001072.jpg,2500,5447,0.45896823939783365,704x1408,704,1408,0.5,0.2816,704.0,1533.8752000000002,0.0,125.87520000000018,0.0820635212043328,0.9179364787956672
balanced_13,sculpture_humanart_14000000001076.jpg,1650,2200,0.75,896x1152,896,1152,0.7777777777777778,0.5430303030303031,896.0000000000001,1194.6666666666667,1.1368683772161603e-13,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001078.jpg,1536,2048,0.75,896x1152,896,1152,0.7777777777777778,0.5833333333333334,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001084.jpg,2448,3264,0.75,896x1152,896,1152,0.7777777777777778,0.3660130718954248,895.9999999999999,1194.6666666666665,0.0,42.666666666666515,0.035714285714285435,0.9642857142857145
balanced_13,sculpture_humanart_14000000001088.jpg,3000,4000,0.75,896x1152,896,1152,0.7777777777777778,0.2986666666666667,896.0000000000001,1194.6666666666667,1.1368683772161603e-13,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001089.jpg,1200,1800,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.6933333333333334,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001091.jpg,3672,4896,0.75,896x1152,896,1152,0.7777777777777778,0.2440087145969499,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001098.jpg,833,1110,0.7504504504504504,896x1152,896,1152,0.7777777777777778,1.0756302521008403,896.0,1193.9495798319326,0.0,41.949579831932624,0.035135135135134964,0.964864864864865
balanced_13,sculpture_humanart_14000000001099.jpg,1797,2195,0.8186788154897494,896x1152,896,1152,0.7777777777777778,0.5248291571753987,943.1179954441915,1152.0000000000002,47.11799544419148,2.2737367544323206e-13,0.04995980955914211,0.9500401904408579
balanced_13,sculpture_humanart_14000000001102.jpg,3000,4000,0.75,896x1152,896,1152,0.7777777777777778,0.2986666666666667,896.0000000000001,1194.6666666666667,1.1368683772161603e-13,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001103.jpg,757,933,0.8113612004287245,896x1152,896,1152,0.7777777777777778,1.234726688102894,934.6881028938908,1152.0,38.6881028938908,0.0,0.041391457507706064,0.958608542492294
balanced_13,sculpture_humanart_14000000001104.jpg,2736,3648,0.75,896x1152,896,1152,0.7777777777777778,0.32748538011695905,896.0,1194.6666666666665,0.0,42.666666666666515,0.03571428571428564,0.9642857142857143
balanced_13,sculpture_humanart_14000000001109.jpg,4911,3274,1.5,1216x832,1216,832,1.4615384615384615,0.25412339645693344,1248.0,832.0000000000001,32.0,1.1368683772161603e-13,0.02564102564102575,0.9743589743589742
balanced_13,sculpture_humanart_14000000001117.jpg,2448,3264,0.75,896x1152,896,1152,0.7777777777777778,0.3660130718954248,895.9999999999999,1194.6666666666665,0.0,42.666666666666515,0.035714285714285435,0.9642857142857145
balanced_13,sculpture_humanart_14000000001122.jpg,3088,2056,1.5019455252918288,1216x832,1216,832,1.4615384615384615,0.4046692607003891,1249.6186770428017,832.0,33.618677042801664,0.0,0.026903148664806753,0.9730968513351933
balanced_13,sculpture_humanart_14000000001123.jpg,2000,3000,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.416,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001125.jpg,2865,4306,0.6653506734788667,832x1216,832,1216,0.6842105263157895,0.2904013961605585,832.0000000000001,1250.468411867365,1.1368683772161603e-13,34.46841186736492,0.02756440030011815,0.9724355996998818
balanced_13,sculpture_humanart_14000000001127.jpg,3312,4416,0.75,896x1152,896,1152,0.7777777777777778,0.27053140096618356,895.9999999999999,1194.6666666666665,0.0,42.666666666666515,0.035714285714285435,0.9642857142857145
balanced_13,sculpture_humanart_14000000001129.jpg,2448,3264,0.75,896x1152,896,1152,0.7777777777777778,0.3660130718954248,895.9999999999999,1194.6666666666665,0.0,42.666666666666515,0.035714285714285435,0.9642857142857145
balanced_13,sculpture_humanart_14000000001134.jpg,3700,2450,1.510204081632653,1216x832,1216,832,1.4615384615384615,0.3395918367346939,1256.4897959183675,832.0,40.48979591836746,0.0,0.03222453222453235,0.9677754677754676
balanced_13,sculpture_humanart_14000000001135.jpg,480,640,0.75,896x1152,896,1152,0.7777777777777778,1.8666666666666667,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001136.jpg,3648,5472,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.22807017543859648,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001143.jpg,500,683,0.7320644216691069,896x1152,896,1152,0.7777777777777778,1.792,896.0,1223.936,0.0,71.93599999999992,0.058774314996862545,0.9412256850031374
balanced_13,sculpture_humanart_14000000001153.jpg,3000,4000,0.75,896x1152,896,1152,0.7777777777777778,0.2986666666666667,896.0000000000001,1194.6666666666667,1.1368683772161603e-13,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001154.jpg,1901,3815,0.4982961992136304,704x1408,704,1408,0.5,0.37033140452393476,704.0,1412.814308258811,0.0,4.814308258811025,0.003407601572739083,0.9965923984272609
balanced_13,sculpture_humanart_14000000001155.jpg,2448,3264,0.75,896x1152,896,1152,0.7777777777777778,0.3660130718954248,895.9999999999999,1194.6666666666665,0.0,42.666666666666515,0.035714285714285435,0.9642857142857145
balanced_13,sculpture_humanart_14000000001162.jpg,1984,1116,1.7777777777777777,1280x768,1280,768,1.6666666666666667,0.6881720430107527,1365.3333333333335,768.0000000000001,85.33333333333348,1.1368683772161603e-13,0.06250000000000021,0.9374999999999998
balanced_13,sculpture_humanart_14000000001164.jpg,900,1200,0.75,896x1152,896,1152,0.7777777777777778,0.9955555555555555,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001165.jpg,2906,3946,0.7364419665484034,896x1152,896,1152,0.7777777777777778,0.3083275980729525,896.0,1216.6607019958706,0.0,64.66070199587057,0.053146043009195586,0.9468539569908044
balanced_13,sculpture_humanart_14000000001176.jpg,2087,4480,0.46584821428571427,704x1408,704,1408,0.5,0.33732630570196454,704.0,1511.2218495448012,0.0,103.22184954480122,0.0683035714285715,0.9316964285714285
balanced_13,sculpture_humanart_14000000001178.jpg,738,2272,0.3248239436619718,576x1792,576,1792,0.32142857142857145,0.7887323943661971,582.0845070422534,1791.9999999999998,6.084507042253449,0.0,0.010452961672473662,0.9895470383275263
balanced_13,sculpture_humanart_14000000001179.jpg,2296,4000,0.574,768x1280,768,1280,0.6,0.3344947735191638,768.0000000000001,1337.9790940766552,1.1368683772161603e-13,57.9790940766552,0.04333333333333355,0.9566666666666664
balanced_13,sculpture_humanart_14000000001189.jpg,3722,2630,1.4152091254752852,1216x832,1216,832,1.4615384615384615,0.32670607200429874,1216.0,859.2369693713057,0.0,27.23696937130569,0.03169901941164691,0.9683009805883531
balanced_13,sculpture_humanart_14000000001190.jpg,3611,2708,1.3334564254062038,1152x896,1152,896,1.2857142857142858,0.3308714918759232,1194.7769571639585,896.0,42.776957163958514,0.0,0.03580329944218056,0.9641967005578195
balanced_13,sculpture_humanart_14000000001194.jpg,4160,3120,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.28717948717948716,1194.6666666666665,895.9999999999999,42.666666666666515,0.0,0.035714285714285435,0.9642857142857145
balanced_13,sculpture_humanart_14000000001198.jpg,853,1280,0.66640625,832x1216,832,1216,0.6842105263157895,0.9753810082063306,832.0,1248.487690504103,0.0,32.48769050410306,0.026021634615384516,0.9739783653846155
balanced_13,sculpture_humanart_14000000001200.jpg,2036,3100,0.6567741935483871,832x1216,832,1216,0.6842105263157895,0.4086444007858546,832.0,1266.7976424361493,0.0,50.79764243614932,0.040099255583126624,0.9599007444168733
balanced_13,sculpture_humanart_14000000001208.jpg,4128,3096,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.28940568475452194,1194.6666666666665,895.9999999999999,42.666666666666515,0.0,0.035714285714285435,0.9642857142857145
balanced_13,sculpture_humanart_14000000001212.jpg,3719,3017,1.23268147166059,1152x896,1152,896,1.2857142857142858,0.30976068835708526,1152.0,934.5479967733262,0.0,38.54799677332619,0.0412477442639855,0.9587522557360145
balanced_13,sculpture_humanart_14000000001215.jpg,978,1305,0.7494252873563219,896x1152,896,1152,0.7777777777777778,0.9161554192229039,896.0,1195.5828220858896,0.0,43.582822085889575,0.036453201970443376,0.9635467980295567
balanced_13,sculpture_humanart_14000000001217.jpg,3264,2448,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.3660130718954248,1194.6666666666665,895.9999999999999,42.666666666666515,0.0,0.035714285714285435,0.9642857142857145
balanced_13,sculpture_humanart_14000000001218.jpg,2048,1536,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.5833333333333334,1194.6666666666667,896.0,42.66666666666674,0.0,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001224.jpg,3024,4032,0.75,896x1152,896,1152,0.7777777777777778,0.2962962962962963,896.0,1194.6666666666665,0.0,42.666666666666515,0.03571428571428564,0.9642857142857143
balanced_13,sculpture_humanart_14000000001228.jpg,3000,4500,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.2773333333333333,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001236.jpg,2448,3264,0.75,896x1152,896,1152,0.7777777777777778,0.3660130718954248,895.9999999999999,1194.6666666666665,0.0,42.666666666666515,0.035714285714285435,0.9642857142857145
balanced_13,sculpture_humanart_14000000001237.jpg,2048,1536,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.5833333333333334,1194.6666666666667,896.0,42.66666666666674,0.0,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001238.jpg,506,1000,0.506,704x1408,704,1408,0.5,1.408,712.448,1408.0,8.447999999999979,0.0,0.011857707509881408,0.9881422924901186
balanced_13,sculpture_humanart_14000000001245.jpg,5152,3864,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.2318840579710145,1194.6666666666667,896.0,42.66666666666674,0.0,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001247.jpg,3700,2450,1.510204081632653,1216x832,1216,832,1.4615384615384615,0.3395918367346939,1256.4897959183675,832.0,40.48979591836746,0.0,0.03222453222453235,0.9677754677754676
balanced_13,sculpture_humanart_14000000001249.jpg,2083,3678,0.5663404023926046,768x1280,768,1280,0.6,0.3686989918386942,768.0,1356.0748919827172,0.0,76.07489198271719,0.05609932934565879,0.9439006706543412
balanced_13,sculpture_humanart_14000000001250.jpg,522,702,0.7435897435897436,896x1152,896,1152,0.7777777777777778,1.7164750957854407,896.0,1204.9655172413793,0.0,52.9655172413793,0.04395604395604403,0.956043956043956
balanced_13,sculpture_humanart_14000000001252.jpg,2941,3950,0.7445569620253164,896x1152,896,1152,0.7777777777777778,0.3046582794967698,896.0,1203.4002040122407,0.0,51.40020401224069,0.04271247739602159,0.9572875226039784
balanced_13,sculpture_humanart_14000000001261.jpg,720,1478,0.4871447902571042,704x1408,704,1408,0.5,0.9777777777777777,704.0,1445.1555555555556,0.0,37.155555555555566,0.025710419485791645,0.9742895805142083
balanced_13,sculpture_humanart_14000000001265.jpg,486,640,0.759375,896x1152,896,1152,0.7777777777777778,1.8436213991769548,896.0,1179.9176954732511,0.0,27.917695473251115,0.023660714285714465,0.9763392857142855
balanced_13,sculpture_humanart_14000000001266.jpg,2592,3456,0.75,896x1152,896,1152,0.7777777777777778,0.345679012345679,896.0,1194.6666666666665,0.0,42.666666666666515,0.03571428571428564,0.9642857142857143
balanced_13,sculpture_humanart_14000000001271.jpg,1940,4096,0.4736328125,704x1408,704,1408,0.5,0.3628865979381443,704.0,1486.3835051546391,0.0,78.38350515463912,0.05273437500000001,0.947265625
balanced_13,sculpture_humanart_14000000001278.jpg,3890,2918,1.3331048663468128,1152x896,1152,896,1.2857142857142858,0.30705962988348184,1194.4619602467444,896.0,42.46196024674441,0.0,0.035549026808666936,0.9644509731913331
balanced_13,sculpture_humanart_14000000001284.jpg,1600,2400,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.52,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001290.jpg,1600,2400,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.52,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001292.jpg,1727,2399,0.7198832847019592,832x1216,832,1216,0.6842105263157895,0.5068778657774072,875.3780741975822,1216.0,43.37807419758224,0.0,0.04955353061286679,0.9504464693871332
balanced_13,sculpture_humanart_14000000001295.jpg,1782,2399,0.7428095039599834,896x1152,896,1152,0.7777777777777778,0.5028058361391695,896.0000000000001,1206.2312008978677,1.1368683772161603e-13,54.231200897867666,0.04495920919430741,0.9550407908056926
balanced_13,sculpture_humanart_14000000001296.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001297.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001298.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001300.jpg,1745,2400,0.7270833333333333,832x1216,832,1216,0.6842105263157895,0.5066666666666667,884.1333333333334,1216.0,52.13333333333344,0.0,0.05896546523902898,0.941034534760971
balanced_13,sculpture_humanart_14000000001301.jpg,1774,2399,0.7394747811588162,896x1152,896,1152,0.7777777777777778,0.5050732807215332,896.0,1211.6708004509583,0.0,59.67080045095827,0.0492467099386649,0.9507532900613351
balanced_13,sculpture_humanart_14000000001302.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001304.jpg,1672,2399,0.696957065443935,832x1216,832,1216,0.6842105263157895,0.5068778657774072,847.4997915798249,1216.0,15.499791579824887,0.0,0.018288844119869006,0.981711155880131
balanced_13,sculpture_humanart_14000000001305.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001308.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001310.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001312.jpg,1613,2399,0.6723634847853273,832x1216,832,1216,0.6842105263157895,0.5158090514569126,832.0,1237.4259144451332,0.0,21.42591444513323,0.017314906852213974,0.9826850931477861
balanced_13,sculpture_humanart_14000000001315.jpg,1707,2399,0.7115464776990412,832x1216,832,1216,0.6842105263157895,0.5068778657774072,865.2405168820342,1216.0,33.24051688203417,0.0,0.03841766102426545,0.9615823389757345
balanced_13,sculpture_humanart_14000000001320.jpg,1578,2400,0.6575,832x1216,832,1216,0.6842105263157895,0.5272496831432193,832.0,1265.3992395437263,0.0,49.39923954372625,0.039038461538461605,0.9609615384615384
balanced_13,sculpture_humanart_14000000001328.jpg,1480,2400,0.6166666666666667,768x1280,768,1280,0.6,0.5333333333333333,789.3333333333334,1280.0,21.33333333333337,0.0,0.0270270270270271,0.9729729729729729
balanced_13,sculpture_humanart_14000000001329.jpg,2400,1858,1.2917115177610334,1152x896,1152,896,1.2857142857142858,0.4822389666307858,1157.373519913886,896.0,5.373519913885957,0.0,0.004642857142857137,0.9953571428571428
balanced_13,sculpture_humanart_14000000001331.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001332.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001333.jpg,1696,2400,0.7066666666666667,832x1216,832,1216,0.6842105263157895,0.5066666666666667,859.3066666666667,1216.0,27.30666666666673,0.0,0.031777557100297976,0.968222442899702
balanced_13,sculpture_humanart_14000000001334.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001337.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001340.jpg,1600,2400,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.52,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001341.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001342.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001346.jpg,2400,1800,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.49777777777777776,1194.6666666666667,896.0,42.66666666666674,0.0,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001349.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001350.jpg,1760,2399,0.7336390162567736,896x1152,896,1152,0.7777777777777778,0.509090909090909,895.9999999999999,1221.3090909090909,0.0,69.30909090909086,0.056749836241290895,0.9432501637587091
balanced_13,sculpture_humanart_14000000001353.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001355.jpg,2400,1800,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.49777777777777776,1194.6666666666667,896.0,42.66666666666674,0.0,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001356.jpg,2400,1800,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.49777777777777776,1194.6666666666667,896.0,42.66666666666674,0.0,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001358.jpg,1734,2400,0.7225,832x1216,832,1216,0.6842105263157895,0.5066666666666667,878.5600000000001,1216.0,46.56000000000006,0.0,0.05299581132762699,0.947004188672373
balanced_13,sculpture_humanart_14000000001359.jpg,1600,2400,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.52,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001361.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001362.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
balanced_13,sculpture_humanart_14000000001365.jpg,1600,2400,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.52,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001366.jpg,1644,2399,0.68528553563985,832x1216,832,1216,0.6842105263157895,0.5068778657774072,833.3072113380575,1216.0,1.3072113380575274,0.0,0.0015687027788448909,0.9984312972211551
balanced_13,sculpture_humanart_14000000001367.jpg,1464,2400,0.61,768x1280,768,1280,0.6,0.5333333333333333,780.8,1280.0,12.799999999999955,0.0,0.01639344262295082,0.9836065573770492
balanced_13,sculpture_humanart_14000000001368.jpg,1600,2400,0.6666666666666666,832x1216,832,1216,0.6842105263157895,0.52,832.0,1248.0,0.0,32.0,0.02564102564102564,0.9743589743589743
balanced_13,sculpture_humanart_14000000001369.jpg,1800,2400,0.75,896x1152,896,1152,0.7777777777777778,0.49777777777777776,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
