path,filename,stem,extension,ok,format,mode,width,height,aspect_ratio,pixel_count,error
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001286.jpg,painting_humanart_9000000001286.jpg,painting_humanart_9000000001286,.jpg,True,JPEG,RGB,500,362,1.3812154696132597,181000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001287.jpg,painting_humanart_9000000001287.jpg,painting_humanart_9000000001287,.jpg,True,JPEG,RGB,397,500,0.794,198500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001291.jpg,painting_humanart_9000000001291.jpg,painting_humanart_9000000001291,.jpg,True,JPEG,RGB,399,500,0.798,199500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001292.jpg,painting_humanart_9000000001292.jpg,painting_humanart_9000000001292,.jpg,True,JPEG,RGB,500,370,1.3513513513513513,185000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001293.jpg,painting_humanart_9000000001293.jpg,painting_humanart_9000000001293,.jpg,True,JPEG,RGB,337,500,0.674,168500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001301.jpg,painting_humanart_9000000001301.jpg,painting_humanart_9000000001301,.jpg,True,JPEG,RGB,348,500,0.696,174000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001302.jpg,painting_humanart_9000000001302.jpg,painting_humanart_9000000001302,.jpg,True,JPEG,RGB,346,500,0.692,173000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001307.jpg,painting_humanart_9000000001307.jpg,painting_humanart_9000000001307,.jpg,True,JPEG,RGB,350,500,0.7,175000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001314.jpg,painting_humanart_9000000001314.jpg,painting_humanart_9000000001314,.jpg,True,JPEG,RGB,375,500,0.75,187500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001316.jpg,painting_humanart_9000000001316.jpg,painting_humanart_9000000001316,.jpg,True,JPEG,RGB,304,500,0.608,152000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001317.jpg,painting_humanart_9000000001317.jpg,painting_humanart_9000000001317,.jpg,True,JPEG,RGB,306,500,0.612,153000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001322.jpg,painting_humanart_9000000001322.jpg,painting_humanart_9000000001322,.jpg,True,JPEG,RGB,284,500,0.568,142000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001326.jpg,painting_humanart_9000000001326.jpg,painting_humanart_9000000001326,.jpg,True,JPEG,RGB,315,500,0.63,157500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001331.jpg,painting_humanart_9000000001331.jpg,painting_humanart_9000000001331,.jpg,True,JPEG,RGB,451,500,0.902,225500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001332.jpg,painting_humanart_9000000001332.jpg,painting_humanart_9000000001332,.jpg,True,JPEG,RGB,500,497,1.0060362173038229,248500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001333.jpg,painting_humanart_9000000001333.jpg,painting_humanart_9000000001333,.jpg,True,JPEG,RGB,272,500,0.544,136000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001335.jpg,painting_humanart_9000000001335.jpg,painting_humanart_9000000001335,.jpg,True,JPEG,RGB,383,500,0.766,191500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001336.jpg,painting_humanart_9000000001336.jpg,painting_humanart_9000000001336,.jpg,True,JPEG,RGB,400,500,0.8,200000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001337.jpg,painting_humanart_9000000001337.jpg,painting_humanart_9000000001337,.jpg,True,JPEG,RGB,332,500,0.664,166000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001338.jpg,painting_humanart_9000000001338.jpg,painting_humanart_9000000001338,.jpg,True,JPEG,RGB,355,500,0.71,177500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001340.jpg,painting_humanart_9000000001340.jpg,painting_humanart_9000000001340,.jpg,True,JPEG,RGB,1393,4854,0.2869798104655954,6761622,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001341.jpg,painting_humanart_9000000001341.jpg,painting_humanart_9000000001341,.jpg,True,JPEG,RGB,799,926,0.8628509719222462,739874,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001342.jpg,painting_humanart_9000000001342.jpg,painting_humanart_9000000001342,.jpg,True,JPEG,RGB,2500,2488,1.004823151125402,6220000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001343.jpg,painting_humanart_9000000001343.jpg,painting_humanart_9000000001343,.jpg,True,JPEG,RGB,2500,1664,1.5024038461538463,4160000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001344.jpg,painting_humanart_9000000001344.jpg,painting_humanart_9000000001344,.jpg,True,JPEG,RGB,2976,3968,0.75,11808768,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001346.jpg,painting_humanart_9000000001346.jpg,painting_humanart_9000000001346,.jpg,True,JPEG,RGB,1469,1579,0.9303356554781508,2319551,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001348.jpg,painting_humanart_9000000001348.jpg,painting_humanart_9000000001348,.jpg,True,JPEG,RGB,3146,4713,0.6675153829832379,14827098,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001350.jpg,painting_humanart_9000000001350.jpg,painting_humanart_9000000001350,.jpg,True,JPEG,RGB,1576,2362,0.6672311600338696,3722512,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001351.jpg,painting_humanart_9000000001351.jpg,painting_humanart_9000000001351,.jpg,True,JPEG,RGB,2482,2318,1.0707506471095771,5753276,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001352.jpg,painting_humanart_9000000001352.jpg,painting_humanart_9000000001352,.jpg,True,JPEG,RGB,2265,4293,0.527603074772886,9723645,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001353.jpg,painting_humanart_9000000001353.jpg,painting_humanart_9000000001353,.jpg,True,JPEG,RGB,2831,6027,0.46971959515513523,17062437,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001355.jpg,painting_humanart_9000000001355.jpg,painting_humanart_9000000001355,.jpg,True,JPEG,RGB,573,1000,0.573,573000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001357.jpg,painting_humanart_9000000001357.jpg,painting_humanart_9000000001357,.jpg,True,JPEG,RGB,2500,1681,1.48720999405116,4202500,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001358.jpg,painting_humanart_9000000001358.jpg,painting_humanart_9000000001358,.jpg,True,JPEG,RGB,2500,3500,0.7142857142857143,8750000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001362.jpg,painting_humanart_9000000001362.jpg,painting_humanart_9000000001362,.jpg,True,JPEG,RGB,2500,2500,1.0,6250000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001363.jpg,painting_humanart_9000000001363.jpg,painting_humanart_9000000001363,.jpg,True,JPEG,RGB,2500,2200,1.1363636363636365,5500000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001365.jpg,painting_humanart_9000000001365.jpg,painting_humanart_9000000001365,.jpg,True,JPEG,RGB,2500,2500,1.0,6250000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001368.jpg,painting_humanart_9000000001368.jpg,painting_humanart_9000000001368,.jpg,True,JPEG,RGB,2976,3968,0.75,11808768,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001369.jpg,painting_humanart_9000000001369.jpg,painting_humanart_9000000001369,.jpg,True,JPEG,RGB,2976,3968,0.75,11808768,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001370.jpg,painting_humanart_9000000001370.jpg,painting_humanart_9000000001370,.jpg,True,JPEG,RGB,2976,3968,0.75,11808768,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001371.jpg,painting_humanart_9000000001371.jpg,painting_humanart_9000000001371,.jpg,True,JPEG,RGB,2976,3968,0.75,11808768,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001372.jpg,painting_humanart_9000000001372.jpg,painting_humanart_9000000001372,.jpg,True,JPEG,RGB,844,1000,0.844,844000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001373.jpg,painting_humanart_9000000001373.jpg,painting_humanart_9000000001373,.jpg,True,JPEG,RGB,626,1000,0.626,626000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001375.jpg,painting_humanart_9000000001375.jpg,painting_humanart_9000000001375,.jpg,True,JPEG,RGB,1542,2806,0.5495367070563079,4326852,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001376.jpg,painting_humanart_9000000001376.jpg,painting_humanart_9000000001376,.jpg,True,JPEG,RGB,1885,4079,0.46212306937974995,7688915,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001380.jpg,painting_humanart_9000000001380.jpg,painting_humanart_9000000001380,.jpg,True,JPEG,RGB,368,1000,0.368,368000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001383.jpg,painting_humanart_9000000001383.jpg,painting_humanart_9000000001383,.jpg,True,JPEG,RGB,2500,4300,0.5813953488372093,10750000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001384.jpg,painting_humanart_9000000001384.jpg,painting_humanart_9000000001384,.jpg,True,JPEG,RGB,2500,2500,1.0,6250000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001388.jpg,painting_humanart_9000000001388.jpg,painting_humanart_9000000001388,.jpg,True,JPEG,RGB,340,1000,0.34,340000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001389.jpg,painting_humanart_9000000001389.jpg,painting_humanart_9000000001389,.jpg,True,JPEG,RGB,608,1000,0.608,608000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001391.jpg,painting_humanart_9000000001391.jpg,painting_humanart_9000000001391,.jpg,True,JPEG,RGB,537,1000,0.537,537000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001395.jpg,painting_humanart_9000000001395.jpg,painting_humanart_9000000001395,.jpg,True,JPEG,RGB,885,1000,0.885,885000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001396.jpg,painting_humanart_9000000001396.jpg,painting_humanart_9000000001396,.jpg,True,JPEG,RGB,872,1000,0.872,872000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001397.jpg,painting_humanart_9000000001397.jpg,painting_humanart_9000000001397,.jpg,True,JPEG,RGB,984,1000,0.984,984000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001399.jpg,painting_humanart_9000000001399.jpg,painting_humanart_9000000001399,.jpg,True,JPEG,RGB,696,800,0.87,556800,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001401.jpg,painting_humanart_9000000001401.jpg,painting_humanart_9000000001401,.jpg,True,JPEG,RGB,374,1000,0.374,374000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001404.jpg,painting_humanart_9000000001404.jpg,painting_humanart_9000000001404,.jpg,True,JPEG,RGB,2658,5384,0.4936849925705795,14310672,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001405.jpg,painting_humanart_9000000001405.jpg,painting_humanart_9000000001405,.jpg,True,JPEG,RGB,1000,924,1.0822510822510822,924000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001406.jpg,painting_humanart_9000000001406.jpg,painting_humanart_9000000001406,.jpg,True,JPEG,RGB,1000,940,1.0638297872340425,940000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001407.jpg,painting_humanart_9000000001407.jpg,painting_humanart_9000000001407,.jpg,True,JPEG,RGB,455,1000,0.455,455000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001408.jpg,painting_humanart_9000000001408.jpg,painting_humanart_9000000001408,.jpg,True,JPEG,RGB,405,1000,0.405,405000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001410.jpg,painting_humanart_9000000001410.jpg,painting_humanart_9000000001410,.jpg,True,JPEG,RGB,434,1000,0.434,434000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001412.jpg,painting_humanart_9000000001412.jpg,painting_humanart_9000000001412,.jpg,True,JPEG,RGB,541,1000,0.541,541000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001413.jpg,painting_humanart_9000000001413.jpg,painting_humanart_9000000001413,.jpg,True,JPEG,RGB,539,1000,0.539,539000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001414.jpg,painting_humanart_9000000001414.jpg,painting_humanart_9000000001414,.jpg,True,JPEG,RGB,551,1000,0.551,551000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001415.jpg,painting_humanart_9000000001415.jpg,painting_humanart_9000000001415,.jpg,True,JPEG,RGB,755,1000,0.755,755000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001416.jpg,painting_humanart_9000000001416.jpg,painting_humanart_9000000001416,.jpg,True,JPEG,RGB,468,768,0.609375,359424,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001420.jpg,painting_humanart_9000000001420.jpg,painting_humanart_9000000001420,.jpg,True,JPEG,RGB,651,1000,0.651,651000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001425.jpg,painting_humanart_9000000001425.jpg,painting_humanart_9000000001425,.jpg,True,JPEG,RGB,672,1000,0.672,672000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001427.jpg,painting_humanart_9000000001427.jpg,painting_humanart_9000000001427,.jpg,True,JPEG,RGB,630,1000,0.63,630000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001428.jpg,painting_humanart_9000000001428.jpg,painting_humanart_9000000001428,.jpg,True,JPEG,RGB,396,1000,0.396,396000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001429.jpg,painting_humanart_9000000001429.jpg,painting_humanart_9000000001429,.jpg,True,JPEG,RGB,982,1000,0.982,982000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001431.jpg,painting_humanart_9000000001431.jpg,painting_humanart_9000000001431,.jpg,True,JPEG,RGB,340,1000,0.34,340000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001432.jpg,painting_humanart_9000000001432.jpg,painting_humanart_9000000001432,.jpg,True,JPEG,RGB,1276,1693,0.7536916715888955,2160268,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001433.jpg,painting_humanart_9000000001433.jpg,painting_humanart_9000000001433,.jpg,True,JPEG,RGB,566,1000,0.566,566000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001434.jpg,painting_humanart_9000000001434.jpg,painting_humanart_9000000001434,.jpg,True,JPEG,RGB,553,1000,0.553,553000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001435.jpg,painting_humanart_9000000001435.jpg,painting_humanart_9000000001435,.jpg,True,JPEG,RGB,539,1000,0.539,539000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001436.jpg,painting_humanart_9000000001436.jpg,painting_humanart_9000000001436,.jpg,True,JPEG,RGB,389,1000,0.389,389000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001437.jpg,painting_humanart_9000000001437.jpg,painting_humanart_9000000001437,.jpg,True,JPEG,RGB,663,1000,0.663,663000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001440.jpg,painting_humanart_9000000001440.jpg,painting_humanart_9000000001440,.jpg,True,JPEG,RGB,599,1453,0.4122505161734343,870347,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001444.jpg,painting_humanart_9000000001444.jpg,painting_humanart_9000000001444,.jpg,True,JPEG,RGB,865,1000,0.865,865000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001446.jpg,painting_humanart_9000000001446.jpg,painting_humanart_9000000001446,.jpg,True,JPEG,RGB,592,1000,0.592,592000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001450.jpg,painting_humanart_9000000001450.jpg,painting_humanart_9000000001450,.jpg,True,JPEG,RGB,671,1000,0.671,671000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001452.jpg,painting_humanart_9000000001452.jpg,painting_humanart_9000000001452,.jpg,True,JPEG,RGB,761,1000,0.761,761000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001453.jpg,painting_humanart_9000000001453.jpg,painting_humanart_9000000001453,.jpg,True,JPEG,RGB,910,1000,0.91,910000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001454.jpg,painting_humanart_9000000001454.jpg,painting_humanart_9000000001454,.jpg,True,JPEG,RGB,613,1000,0.613,613000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001455.jpg,painting_humanart_9000000001455.jpg,painting_humanart_9000000001455,.jpg,True,JPEG,RGB,517,1000,0.517,517000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001456.jpg,painting_humanart_9000000001456.jpg,painting_humanart_9000000001456,.jpg,True,JPEG,RGB,934,1000,0.934,934000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001459.jpg,painting_humanart_9000000001459.jpg,painting_humanart_9000000001459,.jpg,True,JPEG,RGB,183,768,0.23828125,140544,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001460.jpg,painting_humanart_9000000001460.jpg,painting_humanart_9000000001460,.jpg,True,JPEG,RGB,587,1000,0.587,587000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001461.jpg,painting_humanart_9000000001461.jpg,painting_humanart_9000000001461,.jpg,True,JPEG,RGB,298,1000,0.298,298000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001462.jpg,painting_humanart_9000000001462.jpg,painting_humanart_9000000001462,.jpg,True,JPEG,RGB,525,1000,0.525,525000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001463.jpg,painting_humanart_9000000001463.jpg,painting_humanart_9000000001463,.jpg,True,JPEG,RGB,360,1000,0.36,360000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001464.jpg,painting_humanart_9000000001464.jpg,painting_humanart_9000000001464,.jpg,True,JPEG,RGB,436,1000,0.436,436000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001465.jpg,painting_humanart_9000000001465.jpg,painting_humanart_9000000001465,.jpg,True,JPEG,RGB,704,1000,0.704,704000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001466.jpg,painting_humanart_9000000001466.jpg,painting_humanart_9000000001466,.jpg,True,JPEG,RGB,1000,476,2.100840336134454,476000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001468.jpg,painting_humanart_9000000001468.jpg,painting_humanart_9000000001468,.jpg,True,JPEG,RGB,818,1000,0.818,818000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001469.jpg,painting_humanart_9000000001469.jpg,painting_humanart_9000000001469,.jpg,True,JPEG,RGB,411,1000,0.411,411000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001471.jpg,painting_humanart_9000000001471.jpg,painting_humanart_9000000001471,.jpg,True,JPEG,RGB,1000,779,1.2836970474967908,779000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001472.jpg,painting_humanart_9000000001472.jpg,painting_humanart_9000000001472,.jpg,True,JPEG,RGB,590,1000,0.59,590000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001473.jpg,painting_humanart_9000000001473.jpg,painting_humanart_9000000001473,.jpg,True,JPEG,RGB,529,1000,0.529,529000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001478.jpg,painting_humanart_9000000001478.jpg,painting_humanart_9000000001478,.jpg,True,JPEG,RGB,434,1000,0.434,434000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001481.jpg,painting_humanart_9000000001481.jpg,painting_humanart_9000000001481,.jpg,True,JPEG,RGB,965,1000,0.965,965000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001482.jpg,painting_humanart_9000000001482.jpg,painting_humanart_9000000001482,.jpg,True,JPEG,RGB,1000,850,1.1764705882352942,850000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001485.jpg,painting_humanart_9000000001485.jpg,painting_humanart_9000000001485,.jpg,True,JPEG,RGB,369,768,0.48046875,283392,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001486.jpg,painting_humanart_9000000001486.jpg,painting_humanart_9000000001486,.jpg,True,JPEG,RGB,1000,3295,0.30349013657056145,3295000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001487.jpg,painting_humanart_9000000001487.jpg,painting_humanart_9000000001487,.jpg,True,JPEG,RGB,1550,2494,0.6214915797914996,3865700,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001491.jpg,painting_humanart_9000000001491.jpg,painting_humanart_9000000001491,.jpg,True,JPEG,RGB,409,1000,0.409,409000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001493.jpg,painting_humanart_9000000001493.jpg,painting_humanart_9000000001493,.jpg,True,JPEG,RGB,432,1000,0.432,432000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001496.jpg,painting_humanart_9000000001496.jpg,painting_humanart_9000000001496,.jpg,True,JPEG,RGB,361,1000,0.361,361000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001497.jpg,painting_humanart_9000000001497.jpg,painting_humanart_9000000001497,.jpg,True,JPEG,RGB,387,1000,0.387,387000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001498.jpg,painting_humanart_9000000001498.jpg,painting_humanart_9000000001498,.jpg,True,JPEG,RGB,521,1000,0.521,521000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001499.jpg,painting_humanart_9000000001499.jpg,painting_humanart_9000000001499,.jpg,True,JPEG,RGB,360,1000,0.36,360000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001500.jpg,painting_humanart_9000000001500.jpg,painting_humanart_9000000001500,.jpg,True,JPEG,RGB,993,1000,0.993,993000,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\images\painting_humanart_9000000001502.jpg,painting_humanart_9000000001502.jpg,painting_humanart_9000000001502,.jpg,True,JPEG,RGB,1000,857,1.1668611435239207,857000,
