stem,bucket,orig_w,orig_h,clip_left_px,clip_top_px,clip_right_px,clip_bottom_px,max_clip_px,clip_frac,note,error
painting_humanart_2000000003139,832x1216,512,768,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003141,896x1152,2524,3149,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003150,896x1152,1024,1224,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003151,896x1152,1024,1283,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003156,832x1216,627,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003159,896x1152,800,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003160,896x1152,800,1067,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003163,768x1344,554,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003164,1152x896,800,596,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003168,832x1216,1280,1781,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003169,832x1216,1920,2710,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003171,832x1216,1280,1829,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003174,768x1344,900,1600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003180,1344x768,1280,720,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003181,896x1152,1000,1231,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003182,1344x768,1200,660,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003189,1216x832,1000,636,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003213,832x1216,640,976,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003214,768x1344,640,1061,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003215,768x1344,640,1061,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003217,1344x768,640,376,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003220,896x1152,640,850,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003222,1216x832,640,427,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003223,1216x832,640,427,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003224,1344x768,640,360,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003227,1216x832,640,426,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003228,1216x832,640,425,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003230,832x1216,640,968,0.0,0.0,0.0,21.4,21.4,0.0257,,
painting_humanart_2000000003232,896x1152,1500,2000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003238,896x1152,1920,2497,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003239,1344x768,658,350,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003240,832x1216,1555,2200,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003242,896x1152,491,647,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003244,1344x768,640,360,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003246,832x1216,1080,1569,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003253,896x1152,640,800,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003255,1216x832,1100,726,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003256,1152x896,800,640,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003264,832x1216,690,1089,0.0,0.0,0.0,8.1,8.1,0.0098,,
painting_humanart_2000000003271,768x1344,640,1035,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003273,768x1344,640,1165,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003274,896x1152,1280,1635,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003276,832x1216,1280,1978,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003277,832x1216,1280,1978,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003278,832x1216,1298,1912,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003279,768x1344,914,1728,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003280,896x1152,313,360,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003282,896x1152,500,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003283,832x1216,500,702,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003287,1216x832,600,383,8.2,0.0,0.0,0.0,8.2,0.0099,,
painting_humanart_2000000003289,1152x896,1032,774,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003290,832x1216,1000,1500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003292,896x1152,1350,1800,0.0,0.0,0.0,12.4,12.4,0.0138,,
painting_humanart_2000000003293,832x1216,1260,1800,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003298,1216x832,1095,730,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003301,832x1216,1000,1500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003302,896x1152,1440,1920,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003304,1152x896,1036,771,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003309,896x1152,720,932,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003311,896x1152,800,1067,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003314,1152x896,976,818,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003316,896x1152,989,1280,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003317,832x1216,900,1350,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003320,832x1216,703,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003321,1216x832,1024,689,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003322,1344x768,1192,670,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003332,896x1152,600,800,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_2000000003333,1344x768,1168,684,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000002,896x1152,828,1093,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000004,896x1152,828,1084,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000007,832x1216,640,897,0.0,0.0,17.6,0.0,17.6,0.0212,,
painting_humanart_6000000000008,768x1344,580,950,0.0,0.0,26.5,0.0,26.5,0.0346,,
painting_humanart_6000000000011,896x1152,600,699,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000015,1152x896,750,557,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000016,768x1344,457,750,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000020,1152x896,700,552,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000021,896x1152,479,633,0.0,0.0,0.0,10.5,10.5,0.0117,,
painting_humanart_6000000000024,1152x896,700,539,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000025,1216x832,1280,893,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000026,896x1152,700,885,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000027,896x1152,550,691,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000028,1152x896,650,502,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000029,1152x896,700,537,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000030,896x1152,550,703,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000031,1344x768,650,399,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000034,896x1152,600,764,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000036,896x1152,700,867,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000047,896x1152,537,640,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000052,832x1216,400,577,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000053,832x1216,610,933,0.0,0.0,0.0,4.0,4.0,0.0048,,
painting_humanart_6000000000055,832x1216,344,540,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000074,1216x832,1280,871,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000075,832x1216,910,1357,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000076,1152x896,1280,1021,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000084,832x1216,1280,1755,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000085,896x1152,910,1156,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000087,832x1216,407,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000094,832x1216,380,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000096,896x1152,442,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000100,896x1152,473,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000102,896x1152,477,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000115,768x1344,360,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000117,896x1152,491,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000121,832x1216,413,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000124,832x1216,383,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000125,896x1152,440,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000126,768x1344,369,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000127,768x1344,339,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000128,896x1152,480,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000129,896x1152,440,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000134,896x1152,472,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000137,896x1152,490,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000140,896x1152,441,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000143,832x1216,389,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000147,832x1216,424,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000150,832x1216,427,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000151,832x1216,389,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000171,896x1152,671,832,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000172,1152x896,1536,1224,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000174,896x1152,3345,4256,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000175,896x1152,2132,2848,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000183,1152x896,3335,2898,0.0,0.0,0.0,4.0,4.0,0.0045,,
painting_humanart_6000000000185,1152x896,591,448,0.0,0.0,15.0,0.0,15.0,0.0167,,
painting_humanart_6000000000188,1152x896,1564,1249,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000200,1152x896,1200,918,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000201,896x1152,3954,5319,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000206,1216x832,4958,3473,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000211,896x1152,2475,3351,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000212,1216x832,1320,960,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000216,1152x896,4352,3315,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000218,896x1152,1419,1697,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000225,1216x832,4566,3314,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000227,768x1344,1165,1978,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000229,1152x896,389,295,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000231,1216x832,4475,3101,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000232,832x1216,800,1126,0.0,0.0,9.5,0.0,9.5,0.0114,,
painting_humanart_6000000000236,1152x896,559,422,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000243,832x1216,562,800,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000245,832x1216,641,900,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000253,896x1152,3275,3973,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000255,832x1216,3508,5126,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000258,896x1152,762,1003,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000260,1216x832,2048,1374,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000267,768x1344,539,1024,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000268,896x1152,703,942,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000271,896x1152,300,367,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000274,896x1152,585,800,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000277,832x1216,509,799,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000278,1216x832,3500,2449,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000279,896x1152,1200,1564,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000281,896x1152,469,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000285,1152x896,549,449,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000288,896x1152,3083,3794,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000290,1216x832,2802,1971,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000298,896x1152,935,1080,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000299,832x1216,850,1203,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000301,896x1152,2479,3109,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000303,832x1216,600,852,12.0,0.0,0.0,0.0,12.0,0.0144,,
painting_humanart_6000000000310,832x1216,663,937,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000312,896x1152,2500,3171,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000313,896x1152,1532,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000314,896x1152,1546,2089,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000315,1344x768,1500,834,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000323,1152x896,456,351,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000325,1152x896,2418,1982,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000328,1216x832,1709,1070,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000332,1216x832,1600,1094,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000335,1152x896,758,588,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000338,832x1216,1584,2233,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000339,896x1152,705,920,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000344,832x1216,383,569,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000345,1216x832,1653,1134,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000347,896x1152,1739,2000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000351,896x1152,700,853,0.0,0.0,25.4,0.0,25.4,0.0283,,
painting_humanart_6000000000363,1216x832,1172,736,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000365,768x1344,593,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000366,1216x832,2022,1399,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000371,1216x832,1653,1134,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000378,896x1152,800,1022,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000385,1216x832,2170,1530,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000386,1152x896,1500,1291,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000389,832x1216,585,872,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000395,896x1152,364,491,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000397,1216x832,758,520,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000399,1152x896,1912,1592,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000406,1216x832,1125,766,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000415,896x1152,600,765,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000417,1152x896,2196,1635,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000418,896x1152,1280,1586,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000422,896x1152,1648,2032,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000423,1216x832,5428,3528,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000426,896x1152,3501,4770,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000427,896x1152,1017,1200,4.5,0.0,0.0,0.0,4.5,0.005,,
painting_humanart_6000000000430,896x1152,1068,1442,0.0,0.0,0.0,1.9,1.9,0.0021,,
painting_humanart_6000000000431,832x1216,1000,1400,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000433,896x1152,1215,1600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000434,896x1152,1936,2592,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000441,896x1152,3882,4686,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000443,896x1152,2534,3200,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000454,896x1152,366,488,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000457,832x1216,608,936,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000458,896x1152,821,1001,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000461,832x1216,280,396,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000463,896x1152,2681,3314,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000472,832x1216,3562,5016,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000490,1152x896,4075,3449,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000501,832x1216,1631,2446,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000502,832x1216,1284,1860,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000503,1152x896,4487,3591,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000508,832x1216,600,825,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000511,896x1152,1100,1301,0.0,0.0,16.0,0.0,16.0,0.0179,,
painting_humanart_6000000000515,896x1152,3148,4000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000518,832x1216,853,1200,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000519,1216x832,5266,3620,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000521,896x1152,717,972,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000526,896x1152,848,1108,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000527,896x1152,305,400,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000528,1152x896,1241,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000533,896x1152,1562,1987,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000535,1152x896,3512,2668,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000538,896x1152,900,1192,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000543,896x1152,3010,4000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000548,896x1152,902,1200,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000550,1344x768,800,493,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000558,1152x896,1000,750,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000576,832x1216,636,927,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000578,896x1152,800,1039,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000580,1216x832,2266,1448,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000581,896x1152,883,1200,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000587,896x1152,498,650,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000597,896x1152,703,848,27.6,0.0,0.0,0.0,27.6,0.0308,,
painting_humanart_6000000000602,896x1152,831,1080,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000603,896x1152,694,800,0.0,0.0,20.7,0.0,20.7,0.0231,,
painting_humanart_6000000000606,896x1152,2296,2936,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000607,896x1152,642,735,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000608,896x1152,924,1200,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000609,1152x896,841,660,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000610,1216x832,1000,650,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000611,1152x896,3080,2447,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000613,1152x896,1895,1437,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000615,1216x832,3739,2434,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000624,1216x832,2000,1394,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000632,896x1152,1011,1200,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000633,896x1152,368,500,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000635,832x1216,722,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000639,832x1216,679,1041,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000641,768x1344,929,1600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000642,832x1216,2356,3302,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000645,768x1344,431,768,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000647,896x1152,311,416,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000649,896x1152,840,1040,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000656,896x1152,501,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000660,896x1152,817,1060,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000675,1216x832,1600,1026,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000676,832x1216,669,950,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000680,896x1152,586,684,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000689,896x1152,1316,1600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000694,1152x896,2405,1981,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000697,896x1152,934,1171,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000699,896x1152,585,800,0.0,0.0,0.0,2.1,2.1,0.0023,,
painting_humanart_6000000000705,896x1152,2095,2388,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000709,896x1152,600,791,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000710,896x1152,700,926,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000711,1216x832,700,471,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000717,832x1216,511,800,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000720,832x1216,800,1226,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000724,832x1216,1000,1487,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000730,896x1152,502,610,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000736,896x1152,457,600,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000738,1152x896,2024,1751,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000744,1344x768,1000,583,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000746,896x1152,3097,4057,0.0,0.0,0.0,4.1,4.1,0.0046,,
painting_humanart_6000000000748,1152x896,1600,1192,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000749,896x1152,807,972,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000758,768x1344,1569,3000,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000759,896x1152,2024,2614,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000762,896x1152,2258,3001,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000765,768x1344,757,1338,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000768,768x1344,1772,2878,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000770,832x1216,3150,4332,10.6,0.0,0.0,0.0,10.6,0.0127,,
painting_humanart_6000000000777,896x1152,633,768,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000782,1152x896,3200,2673,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000787,1216x832,2868,1803,0.0,0.0,0.0,0.0,0.0,0.0,,
painting_humanart_6000000000788,896x1152,1100,1449,0.0,0.0,0.0,0.0,0.0,0.0,,
